id,type,text1,text2,text3,text4,notes
vanguard,SHIP,"견고한 구조, 전투 화상 구동 장치, 현대식 방패가 없는 고대의 견고한 중호위함입니다. 대신 Vanguard에는 고풍스러운 디자인의 통합형 Damper Field가 장착되어 있지만 현대적인 표준에 맞춰 조정되었습니다. 이를 통해 Vanguard는 플럭스 축적의 100%를 무기 시스템에 할당할 수 있으며, 공명 필드 감쇠의 모호한 물리학으로 강화된 중장갑 방어력을 확보할 수 있습니다.
 
 이 디자인은 Onslaught 전함의 초기 모델과 현대적일 만큼 오래되었습니다. 하지만 도메인 해군의 저명한 기둥과 달리 Vanguard는 Gate 네트워크가 붕괴되기 오래 전에 퇴역했습니다. 붕괴 이후의 혼란 속에서 한 진취적인 무기 판매상이 간과된 박물관 전시물에서 뱅가드급 중호위함의 비교적 완전한 도식을 인양한 것을 우연히 발견했습니다. 격렬하고 공격적인 디자인은 현대 함대에서 Vanguard에 예상치 못한 틈새 시장을 열어줍니다. 모든 필수 구성 요소가 오랫동안 기밀 해제되었으며 간단한 제작이라는 추가 이점도 있습니다. 치명적인 손상을 복구하는 것조차 비교적 간단합니다.",,,,
manticore,SHIP,"맨티코어는 소규모 교전에서 신속하게 화력을 발휘하는 능력으로 개척지 장교들에게 사랑을 받았고 도메인 전략 기획자들은 공식 함대 교리의 질서 있는 계획을 방해하는 것에 대해 혐오감을 느꼈습니다. 맨티코어의 특대형 주 무기 마운트와 내장 거리 측정기는 포수들의 꿈이지만 이 구축함은 전투에서 쉽게 과도한 확장을 할 수 있습니다. 운용자들은 그것이 캐니스터 플랙 시스템의 목적이며 오래된 농담처럼 아군 함선의 페인트를 벗겨내는 것이라고 주장합니다. 
 
 작은 패키지에 담긴 위협적인 화력에 대한 건전한 존중으로, 이 디자인이 페르세안 섹터의 함대에 계속 서비스되고 있습니다. 기회가 찾아오면 해적들은 특히 맨티코어 선체를 되찾고 과도하게 총을 맞은 전리품에 핏빛 붉은 상징을 붙이고 싶어합니다.",,,,
eradicator,SHIP,"역사에서 종종 간과되는 탄력 있는 설계인 Eradicator급 고속 순양함은 강력한 이중 엔진 엔진실을 갖추고 있어 적 전선의 가장 약한 지점에 타협할 수 없는 화력과 강력한 미사일 포격을 제공하거나 귀중한 자산을 구출할 수 있습니다. 
 
 도메인의 긴 주기로 돌아가서, 함대 시연 중 우연한 사고로 인해 Eradicator의 엔진 나셀 중 하나가 작동 중지되고 다른 하나가 오버드라이브되어 함선이 끔찍한 회전에 빠졌으나 영웅적인 행동에 의해 정지되었습니다. 엔지니어링 팀의 노력. 부상과 사상자보다 더 나쁜 것은 함선 클래스가 도메인 하이퍼미디어 영역의 상당 부분의 웃음거리가 되었다는 것입니다. 체면을 구하기 위해 해군성은 핵심 부문 예산 위원회의 변덕스러운 관심에서 멀리 떨어져 조용히 모든 근절자들을 최전선 임무에 배정했습니다. 최전선 전투함대에서 Eradicator의 역할을 대체하기 위해 도메인 해군이 새로운 고속 순양함급 모델을 요청하기까지는 한 세대와 여러 번의 어려운 주변 반란 소탕 작전이 필요했습니다.",,,,
shrine_gilead,CUSTOM,"러드 신앙의 가장 크고 눈에 띄는 성소인 길르앗 성소는 페르시아 구역에서 선지자 러드의 물리적 존재 및 영향력과 가장 밀접하게 연관되어 있습니다.
 
 세상은 러드 시대와 많이 바뀌었지만 순례자들은 러드가 걸었던 곳을 따라 걷습니다. 100번이 넘는 주기에 걸쳐 조심스럽게 정원을 가꾸는 깊은 숲이 한때 신사 단지를 둘러싸고 있던 우뚝 솟은 산업용 테라포밍 기계를 대체했습니다. 기사단에 의해 보호되고 교회에 의해 관리되는 이 성소는 러드의 비전을 물리적으로 표현하기 위한 것입니다.",,,,
shrine_killa,CUSTOM,분노와 전쟁으로 목숨을 앗아간 사람들에게 바쳐진 킬라의 성지는 암울하고 황량하며 심지어 교회의 신자들에게도 반쯤 잊혀진 곳입니다.,,,,
shrine_volturn,CUSTOM,"볼턴의 신전은 신드리안 딕타트의 점령 하에 어려운 시기를 겪었습니다. 비밀 경찰의 체포와 괴롭힘을 당할 위험이 있는 순례자도 거의 없으며, 한때 원시 세계에 침입한 지구 생명의 영향에 대한 미묘한 균형을 위해 바쳐진 신성한 장소를 기억하는 사람도 거의 없습니다.",,,,
shrine_jangala,CUSTOM,"많은 논란의 대상이 되는(적지 않은 소름끼치는 공포의 홀로스), 장갈라 성소는 장갈라의 제노 정글의 영광과 경이로움을 관찰합니다. 특히 헌신적인 순례자들은 최상의 조건에서 불편한 습관이자 잠재적으로 치명적인 외계생명체에 자신을 노출시키는 것으로 알려져 있습니다.
 
 안와 화상의 파괴적인 힘에도 불구하고 장갈라의 식물군은 거침없이 자라며 모든 틈새와 이음새를 외계 덩굴손으로 채웁니다. 지구를 길들이려는 인간의 시도를 대체합니다.",,,,
shrine_hesperus,CUSTOM,러드 기사단은 헤스페로스 신전을 자신들의 것이라고 주장합니다. 그것은 러드의 길을 따르는 많은 순교자들의 투쟁과 죽음에 헌정되었습니다.,,,,
shrine_beholder,CUSTOM,"비홀더 스테이션 성지는 창조의 가장 혹독한 환경에서도 발견할 수 있는 놀라운 생명의 다양성을 묵상하는 데 전념하고 있습니다. 관측소 궤도 아래에는 쿠마리 아루의 구름 띠와 거대한 폭풍 시스템이 이 가스 거대 기업만의 풍부한 생태계를 둘러싸고 있습니다. 
 
 교회의 승인을 받은 소수의 학자들이 이곳에서 쿠마리의 외계 생명체에 대해 연구하는 것이 허용되지만, 생명의 섬세한 균형을 방해하지 않기 위해 활발한 샘플링 임무와 에너지 센서 청소가 여러 주기 동안 금지되었습니다.",,,,
gorgon,WEAPON,Gorgon은 예상되는 가장 무거운 PD 적용 범위를 넘어서 시작하도록 계산된 예상치 못한 공격 벡터에서 발사되는 에너지 타격을 위한 경량 전달 시스템으로 설계되었습니다. 견고한 DEM 패킹으로 안정적인 버스트 공격력을 제공합니다.,,,,
gorgonpod,WEAPON,"Gorgon은 예상되는 가장 무거운 PD 적용 범위를 넘어서 시작하도록 계산된 예상치 못한 공격 벡터에서 발사되는 에너지 타격을 위한 경량 전달 시스템으로 설계되었습니다. 견고한 DEM으로 안정적인 폭발 공격력을 제공합니다.
 
 이 포드 기반 자동 장전 장치를 사용하면 전투 중에 더 많은 미사일을 목표물에 전달할 수 있지만 더 큰 탑재 지점이 필요합니다.",,,,
gazer,WEAPON,"Gazer DEM은 대상 함선, 특히 플럭스 풀이 얕은 함선에 대해 잔인한 선택을 강요합니다. Gazer의 중력자 빔을 긁어 모으는 동안 쉴드를 올리고 과도한 플럭스를 구축하거나 쉴드를 떨어뜨리고 더 직접적인 공격에 자신을 개방합니다.
 
 Gazer의 수신 분할되어 있습니다. 일부 사령관은 이 무기를 문명 시대의 우아한 무기라고 생각하고 다른 사령관은 까다로운 유도 및 조준 시스템을 위해 원시 화력을 타협하는 디자인이라고 생각합니다.",,,,
gazerpod,WEAPON,"Gazer DEM은 대상 함선, 특히 플럭스 풀이 얕은 함선에 대해 잔인한 선택을 강요합니다. Gazer의 중력자 빔을 긁어 모으는 동안 쉴드를 올리고 과도한 플럭스를 구축하거나 쉴드를 떨어뜨려 더 직접적인 공격에 자신을 개방합니다.
 
 Gazer의 수신 분할된 형태입니다. 일부 사령관은 이 무기를 좀 더 문명화된 시대의 우아한 무기라고 생각하고, 다른 사령관은 까다로운 유도 및 조준 시스템에 대한 원시 화력을 타협하는 설계로 간주합니다. 전투 조우의 과정이지만 더 큰 마운트 지점이 필요합니다.",,,,
dragon,WEAPON,"전투 시스템 설계의 공격과 반격에서 두 개, 심지어 세 개가 앞으로 나아갈 것을 예상하는 Dragonfire는 점점 더 정교해지는 대미사일 방어 솔루션을 예상하기 위해 만들어졌습니다. 개념은 간단합니다. 농축된 AM 촉매 핵탄두를 사용하여 집중된 플라즈마 빔을 펌핑하여 지점 방어 요격에 대한 걱정 없이 파괴적인 에너지를 전달하는 것입니다. 결과는 놀라웠습니다.
 
 구현이 복잡한 것으로 나타났습니다. Domain ONYX 등급 물리학 연구를 활용하면 제조의 보안 관료주의가 부풀려져 프로젝트가 수익성이 없는 것으로 간주되었습니다. 물론 도메인 관료제는 붕괴 이후의 문제가 아닙니다.",,,,
dragonpod,WEAPON,"Dragonfire는 점점 더 정교해지는 미사일 방어 솔루션을 기대하기 위해 만들어졌습니다. 개념은 간단합니다. 농축된 AM 촉매 핵탄두를 사용하여 플라즈마 빔을 펌핑하여 PD 차단을 위한 개구부를 남기지 않고 에너지를 전달하는 것입니다. 결과는 놀라웠습니다.
 
 구현이 복잡한 것으로 나타났습니다. Domain ONYX 등급 물리학 연구를 활용하면 제조의 보안 관료주의가 부풀려져 프로젝트가 수익성이 없는 것으로 간주되었습니다. 물론 붕괴 이후 도메인 관료주의는 문제가 되지 않습니다.
 
 Dragonfire 포드는 Dragonfire DEM의 표준 마운트 및 로딩 시스템의 확대 버전으로, 크고 화려한 군함에 적합합니다.",,,,
hydra,WEAPON,"Hydra 무기 시스템은 단일 장치에서 반독립적으로 조종 가능한 DEM 플랫폼 클러치를 발사합니다. 포탄은 공격자의 위협을 향하는 것으로 추정되는 표적의 주 방어막 측면을 공격하기 위해 기동한 다음 빔 발사를 발사합니다.
 
 더 작은 페이로드와 증가된 이동 시간의 단점(지점 방어 요격 유발)은 일반적으로 다음과 같은 것으로 간주됩니다. Hydra가 일련의 보완적인 무기 시스템과 결합되어 표적 함선의 전술적 유연성과 물리적 방어력을 모두 압도할 때 더 중요해집니다.",,,,
nova,SHIP,"Tri-Tachyon Corporation이 개발한 자율 AI 함대의 잔재입니다. 도메인(및 헤게모니) 법에 따라 불법이고 은하 구원 교회에 대한 혐오스러운 일인 제1차 AI 전쟁에서 이러한 창조물은 섹터에서 제거되었습니다. 공식 기록에 따르면 
 
 비록 Retribution 설계에서 작동되었지만 Orion Drive는 추진 시스템이 육체와 하드웨어에 가하는 큰 충격으로 인해 승무원이나 해군 설계자에게 결코 인기가 없었습니다. Nova는 인력을 완전히 투입하지 않음으로써 이러한 한계를 극복했습니다. Orion Drive 설계는 가장 부담스러운 제약에서 벗어나 최첨단 무기 기술과 고급 고체 Tri-Tachyon 설계 구성 요소를 사용하여 모든 측면을 더 높은 전력 수준으로 업그레이드할 수 있습니다. 그 결과, 무시무시한 속도와 화력을 갖춘 AI가 운용하는 전투순양함이 탄생했습니다.",,,,
invictus,SHIP,"도메인의 첫 번째 폭발적 확장으로 거슬러 올라가는 디자인인 이 거대한 갑옷과 모든 대형 총은 모든 반대자를 박살내고 정복할 가치가 있는 우주를 여행하는 모든 인류에게 두려움과 힘으로 헤게모니를 퍼뜨리는 건틀릿을 두른 주먹이었습니다.
 
 그러나 군사 기술의 꾸준한 발전으로 인해 선체는 구식으로 남았습니다. 장갑 설계는 초기 방어막 생성기와 호환되지 않았고, 최소 승무원 수는 비틀거리고, 조준 시스템은 정교하지 않았습니다. 현대화된 대체품이 곧 개발되었고 특히 온슬로트급은 거대한 도메인 단조기에 의해 대량생산되었습니다. 
 
 한 시대가 지났습니다. 그리고 마치 섭리에 의한 것처럼, 러드 기사단이 파견한 탐험대가 살해된 세계에서 손상되지 않은 박물관 기록 보관소를 발견했습니다. 심문관 위원회는 도메인 시대의 지식을 파괴할지 여부를 놓고 죄와 미덕, 정의로운 기술과 부패한 기술 사이의 경계를 두고 열렬하고 비밀스러운 논쟁을 벌였습니다. 유난히 개방적인 마음을 가진 고위 기사 심문관이 내용을 자세히 검토한 후 파괴 명령을 무기한 연기하도록 의회를 설득했습니다. 
 
 이 선체는 ""인빅터스(Invictus)""라는 이름이 붙었습니다. 이는 믿을 수 없을 만큼 무거운 갑옷과 이 터무니없는 전쟁 대성당의 방대한 질량에 대한 증거입니다. 어떤 적절한 해군도 이 괴물을 배치할 수는 없지만 교회와 기사단은 거대한 군수품 공급 장치와 원유 표적 기지를 조종할 수많은 충실한 자원 봉사자들을 기대할 수 있습니다.",,,,
retribution,SHIP,"오래되었지만 존경받지 못하는 클래스인 레트리뷰션은 도메인의 첫 번째 통합 기간 동안 군사 실험의 르네상스로 거슬러 올라가는 극한의 전투순양함 설계입니다. 당시에도 호기심으로 여겨졌던 ""오리온 드라이브"" 기술을 거의 독특하게 구현하여 크기 등급에 비해 장갑을 희생하고 화력을 희생했습니다.
 
 Retribution은 Domain Armada의 인기 없는 함선으로, 승무원과 장교 모두가 진심으로 공유한 소수의 의견 중 하나입니다. 함대가 제대로 배치한 사례는 소수에 불과하며, 보복은 예상치 못한 폭발적인 속도와 극도로 공격적인 전술에 의존하는 개척지 용병과 해적 사냥꾼들 사이에서 더 많이 사용되는 것을 발견했습니다.",,,,
pegasus,SHIP,"Pegasus는 Domain Armada 조달 부서의 ""Cruiser School"" 전환으로 생성된 막대한 이익과 명성을 바탕으로 Altair Exotech가 야심 찬 디자인 계획을 세웠습니다. 함대에 주요 함선을 공급한 Orion Shipyards는 당연히 이를 당시 자신들이 지배했던 분야에 대한 부과로 간주했습니다. 많은 옛 제독들이 이에 동의했지만 이해는 느렸습니다. 그럼에도 불구하고 페가수스는 몇몇 새로운 전투 그룹의 기반이 되었으며 젊은 장교 세대 사이에서 호감을 얻었습니다. -훌륭한 장갑, 최고 속도 및 기동성을 유지하면서 핸들링합니다. 전통주의자들은 공격을 받고 있는 페가수스의 ""체력 유지""를 비판하는 반면, 반대론자들은 함대가 지속적으로 큰 사격을 당한다면 이미 심각한 전술적 오류를 범한 것이라고 대응합니다. 오늘날까지 계속되는 이러한 논쟁에도 불구하고 페가수스급의 전투 성능은 비방하는 사람들에게도 마지못해 존경을 받았습니다.",,,,
executor,SHIP,"Executor는 Altair Exotech의 급진적인 ""Cruiser School"" 수도인 Pegasus급 선체를 개조한 것입니다. 대장간 수준에서 우주선을 개조하는 것은 고도로 훈련된 전문 기술자 클래스를 고용하는 데 기꺼이 투자하려는 정부만이 할 수 있는 위업입니다. 결국, 도메인의 뼈대가 모든 역할을 수행할 함선을 제공하는데 왜 위험한 혁신에 투자합니까? -- 아스코니아의 사자가 요구하기 때문이죠! 그리고 함선 연료 경제의 지배를 통해 최고 집행관 필립 안드라다(Philip Andrada)는 자신의 엄청난 에너지 무기 프로그램의 제품을 장착하기 위해 특별히 설계된 주력함의 비용을 지불할 수 있는 공로를 가졌습니다.
 
 처벌을 피하기 위해 Diktat 사양에 맞는 Executor 클래스는 원래 제안에서 제시한 큰 기대치보다 약간 낮은 성능을 보이는 경향이 있습니다. 그러나 누구도 프로젝트가 예정대로 진행되지 않았으며 그 결과가 아스코니아 성계의 하늘에서 멋지고 무서운 광경을 만들어 내지 못한다고 주장할 수 없었습니다.",,,,
grendel,SHIP,"처음부터 불운한 설계였던 그렌델은 원래 중단계 드론십으로 계획되었습니다. 사상자는 무관하고 일상적인 피해가 예상됩니다. 왜냐하면 이 함선은 미사일과 강력한 화력을 발사할 준비가 되어 있는 적 전선 한가운데에 나타날 적군 포병의 첫 번째 물결을 통해 위상을 전환할 수 있는 싸움꾼이기 때문입니다. 물론 비결은 플럭스 부하와 위치를 조심스럽게 조정하여 이 기동을 안전하게 수행하는 것입니다. 하지만 서비스 기록에 따르면 그렌델에 대해 특별히 안전한 것은 아무것도 없습니다. 
 
 전체 국경 구역에 대한 조달 권한을 장악한 괴짜 제독의 아이디어로, 첫 번째 프로토타입은 낮은 수준의 AI 핵심 사령관과 함께 설치되었습니다. AI는 몇 번의 위상 변화 후에 급격히 불안정해지고 심지어 불규칙해졌습니다. 그 후, 이 실험의 정확한 세부 사항은 도메인의 모호한 정보부에 의해 숨겨졌고 프로젝트는 제독의 개인적인 개입에 의해서만 저장되었습니다. AI가 적합하지 않아 차선책으로 사용 가능한 자원이 활용되었고, 그렌델은 거의 전적으로 도메인 함대 형벌 대대에 의해 승무원이 먼 변두리에서 첫 번째 전투 서비스를 보았습니다.",,,,
abandoned_station,GALLERY,버려진 정거장 1,"식민지화 프로그램은 주요 중력 거점 주변에 궤도 기반시설을 건설할 것을 지시했으며, 여기에는 수리 도크, 산업용 나노포지, 통신 허브, 테라포밍 집적소, 무기고, 연구 실험실, 그리고 해동된 냉동수면자들을 위한 거주 구역이 포함되었다.

많은 것들이 남아있다. 그보다 더 많은 것들은 인류 도메인의 탐욕스러운 꿈만큼이나 부서지고 죽어있다.",unlocked,,,
abandoned_station2,GALLERY,버려진 정거장 2,"""옛날 궤도 시설엔 유령이 있다고- 웃지 마, 풋내기야. 진짜라고. 내가 봤어... 아니, 보았다기보단 느꼈다고 해야겠지. 징조가 있거든. 깊은 곳에 있을 때 통신에서 잡음이 생기고. 안 보는 사이에 밸브가 풀려있고. 묶어둔 공구가 없어져있고. 거대한 무덤이나 다름없어, 그대로 싸늘하게 잠들도록 내버려둬야 마땅하지.""",,"- 엔셀라 '부머' 블랙본, 우주인",,
abandoned_station3,GALLERY,버려진 정거장,"대부분의 버려진 정거장은 오래전에 약탈당했다. 남은 것은 무너진 제국의 발가벗겨진 토대뿐이다. 뒤틀린 지지대, 갈라진 반중력 판, 산산조각난 기계들, 그리고 열 순환으로 망가진 이음매들.

일부 밀수꾼과 암시장 상인들은 이 정거장들의 길고 고요한 궤도를 거래 장소로 활용한다. 십여 구의 시체와 내부가 파헤쳐진 셔틀은 거래가 잘못됐다는 것을 보여주는 흔하지 않은 증거다.",,,,
abyssal_glare,WEAPON,"""감마선 폭발이 전례 없는 흐름의 방출에 선행했는데... 솔직히 말씀드리면, EM 센서가 플라즈마 외피를 투과하지 못했고 중력 측정 장비도 그 상황에서 교정이 불가능했습니다... 네, 물론입니다. 죄송합니다. 물리팀은 방출물이 근광속 하전 물질-반물질 의사입자의 흐름으로, 제어된, 혹은 준안정적인 소용돌이 안에서 그 자리에서 소멸하는 것이라 추측하고 있습니다. 중입자 비대칭은 최소한으로 말씀드려도 매우 이례적입니다.""","- 감청 기록, [REDACTED]",,,,
abyssal_light2,GALLERY,심연의 빛 조우,"차가운 빛이 주 화면에서 자라나기 시작했다. 미묘한 맥동이 주의를 요구했다.

경보음이 울리고, 붉은 섬광이 번쩍이며, 함교 장교들이 디스플레이 화면에 쏟아지는 경고 폭발을 받아들이는 잠깐의 침묵이 흘렀다.",,,,
ai_core_uninstall,GALLERY,AI 코어 요람,"AI 관리자 통제 벙커는 내부에 봉쇄된 위협뿐만 아니라 외부의 수많은 위협 경로로부터도 철저히 보호되었다.

무엇보다 전체 작전은 완전히 비밀에 부쳐졌다. 거액의 보수를 받은 인간 대리인이 AI 코어의 의사결정을 대외적으로 대변하는 '얼굴' 역할을 맡기 위해 고용되었다.",,,,
anubis,SHIP,"트라이-타키온 코퍼레이션이 개발한 희귀한 실험적 시제품인 아누비스급 선체는 논란이 많은 새로운 플럭스 그리드에 통합된 세 개의 대형 에너지 포탑으로 거의 전방위 사격이 가능하다. 이 '플럭스 관리의 새로운 패러다임'은 출처를 알 수 없는 시간 조작 기술과 직접 연동된다고 알려져 있다. 추가 무장으로는 전방 범용 하드포인트와 전투기 격납고가 포함된다. 아누비스는 열악한 플럭스 성능으로 인해 강력한 다목적 전술 기능을 수행하지 못하여 주로 호위 임무에 배치되는데, 놀랍게도 그 역할에서는 탁월한 성능을 발휘한다.

아누비스 프로젝트 운영 위원회는 최대한 많은 부서의 지지를 얻기 위해 트라이-타키온의 혁신 기술 전 분야에서 폭넓게 고객 검증을 구하는 새로운 응용 기술을 끌어모았다. 그런 다음 보안을 극대화하고 감독을 최소화하기 위해 프로젝트를 여러 회사 비밀 기지에서 병렬로 운영하도록 분리했고, 이는 후반부에 불가피한 타협을 낳았다. 다기능 제품이 거친 출시 기간 동안 더 좁은 초점의 제품보다 더 많은 사용자 세그먼트를 충족시킬 것으로 기대되었다. 그리고 광범위한 현장 테스트는 분명히 빠른 개선을 가능하게 하여 궁극적으로 기존 일정보다 훨씬 앞서 제품 성숙도를 달성할 것이었다.

하지만 그렇게 되지 않았다. 임원 내분이 다음 회계 주기 동안 유독 역동적인 조직도를 만들어냈다.",,,,,
assault_unit,SHIP,"""에레비드""급 구축함(재분류)에 대한 기록 항목에서 가장 근접한 일치 발견, 신뢰도 43.87%. 데이터베이스 조회 중... ""함대 지휘부는 대부분 약 사백 명의 고위 장교가 사직한 '그레이 웨이브'를 통해 직접적인 기소를 피했으며- DOMAIN INFOSEC VIOLATION THRESHOLD WARNING
// 데이터스트림 재설정 중...

-성간 품질 및 설계 보증 개혁의 일환으로 - 인류 도메인의 대의 기구가 활발한 수십 주기에 걸쳐 통과시키고 후대 역사가들만 그렇게 부르는 일련의 법령들 - 제조 권리 관리의 광범위한 시행을 위한 법적 근거를 마련하였으며(이하- FATAL ACCESS ERROR //

이 TriPad는 요청한 제품 ID에 대한 추가 설명을 제공할 권한이 없습니다. 도메인 정보 보안 표준에 따라 데이터 권한 수준을 업그레이드하십시오.",,,,,
assaying_rift,WEAPON,"""죄는 죄를 먹고, 악은 악을 먹으며, 영혼이 남지 않을 때까지 끝없이 스스로를 살찌운다.""",- 헤스페루스 성스러운 종교재판 기록 발췌,,,,
attack_swarm,SHIP,"""요격 원격 측정 데이터와 구난 자료를 종합한 결과, 우리는 개별 군집 요소에는 고정된 지정 명칭도, 정체성도 없다는 결론을 내릴 수밖에 없습니다. 그것들은 오직 기능으로만 정의됩니다.""

""부품, 하위 부품, 심지어 더 큰 구조물조차 파편들 사이에서 서로 교환 가능한 역할을 수행하지만, 각 부분은 모체 조립체에 현장에서 적응된 독특한 형태를 보여줍니다. 이건... 어떤 미친 엔지니어의 악몽입니다.""","- 불명, 외곽 변방에서 발견된 음성 기록",,,,
bar_diktat,GALLERY,신드리안 독재국 우주인 술집,"어두운 입구는 통로의 시끄러운 선전 방송을 뒤로했다. 비번인 노동자들이 독재국 문장 아래 놓인 벤치에서 배급 크레딧을 술로 탕진하고 있었다. 한 구석에서는 말끔하게 차려입은 장교 관료 무리가 한 잔씩 더 달라고 외쳤다. 그리고 이곳에서도 신드리아의 사자의 액자에 담긴 홀로그램이 천장을 굽어보며, 영원히 초연한 자세를 유지하고 있었다.",,,,
bombard_prepare,GALLERY,폭격 준비,"""그냥 명령에 따르는 거라면, 협약을 어기는 건 나 아니잖아요. 그건 함장 책임이죠. 그렇죠?""",,,,
bombard_saturation_result,GALLERY,포화 폭격,"로케가 심연에서 왔을 때 /
첫 번째 세계, 그는 불태웠고 /
두 번째, 한 발의 총성도 없이 차지했으며 /
세 번째- 조심해, 저기 있다!",,,,
bombard_tactical_result,GALLERY,전술 폭격,"화면 전체에 걸쳐 속이 빈 아이콘들이 파괴된 표적들을 나타냈다. 마지막 하나, 선명하고 붉은 아이콘이 거칠고 갈색으로 사라졌다.

미묘한 손짓에 화상이 사라지며 아이콘들도 일제히 꺼졌다. 홀로매트릭스가 잠시 흐릿해지더니 항법 모드로 재편되었고, 함대는 저궤도에서 정지 비행을 유지했다.",,,,
cache_large,GALLERY,대형 비축고,"거대한 구조물이 우뚝 솟아있었고, 그 단일체 같은 선체의 면들은 셀 수 없는 주기의 우주 풍화로 흉터가 가득했다. 격납고는 방대한 양의 귀중한 물자를 숨기기에 충분히 컸다.
아니면, 어쩌면, 중간 규모의 함대를 숨길 수도 있을 만큼.",,,,
cargo_loading,GALLERY,화물 선적,"""큰 계약은 다 권력자들 발밑에 꿇어앉은 아첨꾼들한테 돌아가. 공인 납품업체, 젠스 고객, 물류 보조업체, 신실한 상인이라 부르든 뭐든. 다 똑같아.""

""우리 같은 외부인들은 배제당하고, 밀수와 암시장으로 밀려나고, 한쪽에선 순찰대에, 다른 쪽에선 해적들에 치이는 거야.""",,"- 익명 손님, '퓨전 토치'에서 엿들음",,
cargo_pod_drift,GALLERY,화물 포드,"회수 가능한 물자, 심지어 작동 중인 냉동수면 포드까지 가득 찬 경우도 있어, 열린 우주에 떠 있는 화물 포드 묶음은 약탈자들에게 매혹적인 표적이 된다.

해적에게 쫓기는 무역 선단은 추격자들이 엔진을 끄고 손쉬운 전리품에 만족하기를 바라며 화물을 투기하기도 한다.",,,,
cathedral_skyline,GALLERY,성스러운 대탈출 대성당,"우뚝 솟은 기둥들 사이에는 초기 루딕 난민선의 회수된 착륙 포드들이 부착되어 있었고, 이제는 둥근 천장에 통합되어 금박과 녹색으로 칠해지고, 촛불과 매달린 유리 장식물로 꾸며져 있었다. 높은 창문들을 통해 걸러진 태양빛이 그것들에 굴절되어 수천 개의 무지개 조각으로 끝없이 반사되었다.

그것은 빛의 황홀경이었고, 그 자체로 하나의 은하였다.",,,,
chalcedon,GALLERY,칼케돈,"칼케도니아의 건축은 지표면에서 거석 건축 양식으로 향하는 경향이 있었다. 폭풍으로부터 보호되는 지하에는 섹터 전역의 가난한 세계에서 볼 수 있는 똑같이 저렴한 조립식 건물들이 있었다.

비는 끔찍한 물줄기를 관로를 따라 흘려보내 곰팡이 핀 차양 위에 고이게 했다. 하늘의 희미한 빛은 납작하고 탁한 어둠 속으로 흩어졌다.",,,,
city_from_above,GALLERY,상공에서 본 도시,"""그는 갈라티아 전체 성계를, 수십만 명의 시민들을 위험에 빠뜨렸어요. 저기 아래는 대도시권의 한 구역에 불과할 수도 있죠,"" 그는 치코모즈톡 방향으로 막연하게 손을 흔들었다. ""하지만,"" 그의 목소리가 굳어졌다, ""이 사람들을 위험에 빠뜨리는 어떠한 '위대한 실험'도 허락하지 않겠습니다.""",unlocked,,,
combat_burn,SHIP_SYSTEM,함선의 항성계 이동 드라이브에 저출력 주 추진을 가동합니다. 이 추진은 무한정 유지할 수 있습니다.,이동,함선의 항성계 이동 드라이브에 저출력 주 추진을 가동합니다. 이 추진은 무한정 유지할 수 있습니다.,,함선의 최고 속도가 {{100}} 증가합니다.,
construction_swarm,SHIP_SYSTEM,새로운 위협 유닛을 건조할 건설 군집을 발진시킵니다.,특수,새로운 위협 유닛을 건조할 건설 군집을 발진시킵니다. 함선의 전투 준비태세를 감소시킵니다.,,군집이 건조할 유닛의 크기와 종류에 따라 함선의 전투 준비태세가 감소합니다. 새로 건조된 유닛은 일반적으로 배치 포인트를 소모합니다.,
convulsive_lunge,SHIP_SYSTEM,투영체가 n-공간을 통해 위험에서 멀어지거나 먹잇감을 향해 돌진합니다.,이동,투영체가 n-공간을 통해 위험에서 멀어지거나 먹잇감을 향해 돌진합니다.,,,
coronal_tap2,GALLERY,"코로나 탭, 외부","이 거대 구조물들은 한때 도메인의 상상하기 어려운 산업적 역량에 동력을 공급했으며, 인류 문명을 카르다쇼프 II형 지위에 바짝 근접시켰다. 이 구조물은 연결된 항성에서 직접 천문학적 규모의 에너지를 추출할 수 있다.",,,,
crew_leaving,GALLERY,승무원 급여 미지급,"""계약서는 진공이나 빨아먹으라고 해. 크레딧이 없으면, 승무원도 없어.""",,,,
cryosleeper_interior,GALLERY,냉동수면선,"""도메인 시대에 잠들었다가 냉동수면에서 깨어난 이들은 어쩌면 모두 중에서 가장 길을 잃은 사람들일 것입니다. 많은 이들이, 전부는 아니더라도, 풍요로운 변경지대의 끝을 개척하리라 상상했고, 과거의 모든 것을 뒤로할 것임을 받아들였습니다. 이제 그들 모두는 어떤 기준점도 없이 표류하며, 역사 속에 닻줄이 끊어진 채로 자신을 발견합니다.""",,- 역사가,,
darkened_gaze,SHIP_SYSTEM,"""눈은 폐허를 바라본다.""",공격,"""눈은 폐허를 바라본다.""",,,
dead_gate,GALLERY,죽은 게이트,"""인류는 그리하여 하나의 언어를 말하며 은하의 표면 위에 흩어졌고, 악마의 게이트로 하나의 세속적 법의 몸으로 결합되었습니다. 그러나 우리는 어떤 핵융합 창보다도 강력한 신의 법칙을 잊었습니다! 신은 인류에게 이 우주에서의 자신의 위치를 상기시킬 것입니다.""",,,,
